ym,country,theme_code,n_docs
2024-09,KG,HATE,2
2024-09,KG,INCOME,2
2024-09,KG,LEG,1
2024-09,KG,FIREARM,1
2024-09,KG,CLAIM,1
2024-10,KG,TAX,13427
2024-10,KG,WB,11097
2024-10,KG,EPU,10140
2024-10,KG,USPEC,8262
2024-10,KG,CRISISLEX,8177
2024-10,KG,UNGP,7822
2024-10,KG,GENERAL,7733
2024-10,KG,SOC,6043
2024-10,KG,LEADER,5031
2024-10,KG,EDUCATION,4233
2024-10,KG,MEDIA,4094
2024-10,KG,ECON,3380
2024-10,KG,MANMADE,3076
2024-10,KG,MEDICAL,3060
2024-10,KG,SCIENCE,2853
2024-10,KG,ARMEDCONFLICT,2516
2024-10,KG,ENV,2494
2024-10,KG,LEGISLATION,1986
2024-10,KG,KILL,1974
2024-10,KG,AGRICULTURE,1752
2024-10,KG,SECURITY,1530
2024-10,KG,IDEOLOGY,1444
2024-10,KG,NATURAL,1286
2024-10,KG,MARITIME,1285
2024-10,KG,TOURISM,1246
2024-10,KG,SLFID,1217
2024-10,KG,MILITARY,1143
2024-10,KG,AFFECT,1132
2024-10,KG,ARREST,1092
2024-10,KG,TRIAL,1069
2024-10,KG,BORDER,1040
2024-10,KG,TERROR,1028
2024-10,KG,MOVEMENT,842
2024-10,KG,GEN,829
2024-10,KG,UNREST,810
2024-10,KG,PROTEST,796
2024-10,KG,ALLIANCE,753
2024-10,KG,PUBLIC,748
2024-10,KG,SELF,739
2024-10,KG,DELAY,694
2024-10,KG,BAN,690
2024-10,KG,SOVEREIGNTY,626
2024-10,KG,GOV,625
2024-10,KG,POVERTY,604
2024-10,KG,RURAL,594
2024-10,KG,ELECTION,583
2024-10,KG,URBAN,570
2024-10,KG,CORRUPTION,550
2024-10,KG,CONSTITUTIONAL,548
2024-10,KG,DRONES,545
2024-10,KG,SANCTIONS,535
2024-10,KG,DEMOCRACY,503
2024-10,KG,NEW,457
2024-10,KG,WATER,413
2024-10,KG,NEGOTIATIONS,399
2024-10,KG,TRAFFIC,379
2024-10,KG,RELIGION,362
2024-10,KG,APPOINTMENT,355
2024-10,KG,DISCRIMINATION,349
2024-10,KG,RECRUITMENT,336
2024-10,KG,RETIREMENT,324
2024-10,KG,STRIKE,316
2024-10,KG,HUMAN,311
2024-10,KG,WOUND,302
2024-10,KG,FOOD,299
2024-10,KG,TRANSPARENCY,298
2024-10,KG,SEIZE,275
2024-10,KG,SEIGE,255
2024-10,KG,DRUG,242
2024-10,KG,CRIME,239
2024-10,KG,EXTREMISM,223
2024-10,KG,REBELLION,210
2024-10,KG,SEPARATISTS,206
2024-10,KG,RELATIONS,204
2024-10,KG,PERSECUTION,200
2024-10,KG,REFUGEES,193
2024-10,KG,ACT,193
2024-10,KG,KIDNAP,189
2024-10,KG,SHORTAGE,177
2024-10,KG,WMD,176
2024-10,KG,HEALTH,176
2024-10,KG,IMMIGRATION,170
2024-10,KG,CEASEFIRE,163
2024-10,KG,TECH,163
2024-10,KG,PROPAGANDA,160
2024-10,KG,DISABILITY,152
2024-10,KG,CONFISCATION,143
2024-10,KG,CHECKPOINT,143
2024-10,KG,SMUGGLING,138
2024-10,KG,CHARASMATIC,137
2024-10,KG,EVACUATION,135
2024-10,KG,ORGANIZED,126
2024-10,KG,RATIFY,123
2024-10,KG,SURVEILLANCE,119
2024-10,KG,SUICIDE,118
2024-10,KG,TORTURE,110
2024-10,KG,INFO,107
2024-10,KG,CYBER,102
2024-10,KG,LITERACY,100
2024-10,KG,DISASTER,100
2024-10,KG,AID,99
2024-10,KG,DEATH,97
2024-10,KG,MIL,96
2024-10,KG,UNEMPLOYMENT,95
2024-10,KG,INTERNET,94
2024-10,KG,CLOSURE,92
2024-10,KG,SCANDAL,91
2024-10,KG,ETH,90
2024-10,KG,CLAIM,89
2024-10,KG,LEGALIZE,85
2024-10,KG,VIOLENT,84
2024-10,KG,RETALIATE,82
2024-10,KG,POLITICAL,82
2024-10,KG,BLOCKADE,81
2024-10,KG,RAPE,81
2024-10,KG,TAKE,80
2024-10,KG,REBELS,77
2024-10,KG,EXILE,77
2024-10,KG,RAIL,71
2024-10,KG,RELEASE,69
2024-10,KG,RESIGNATION,65
2024-10,KG,INSURGENCY,62
2024-10,KG,SANITATION,60
2024-10,KG,PEACEKEEPING,58
2024-10,KG,HARASSMENT,57
2024-10,KG,AVIATION,51
2024-10,KG,DISPLACED,50
2024-10,KG,INEQUALITY,44
2024-10,KG,JIHAD,44
2024-10,KG,FUELPRICES,37
2024-10,KG,INFRASTRUCTURE,36
2024-10,KG,VETO,35
2024-10,KG,GENDER,33
2024-10,KG,PROPERTY,33
2024-10,KG,FREESPEECH,29
2024-10,KG,GRIEVANCES,26
2024-10,KG,LGBT,26
2024-10,KG,BULLYING,25
2024-10,KG,UNSAFE,24
2024-10,KG,PRIVATIZATION,24
2024-10,KG,PIRACY,24
2024-10,KG,EMERG,20
2024-10,KG,POWER,20
2024-10,KG,POPULATION,19
2024-10,KG,MED,18
2024-10,KG,VANDALIZE,17
2024-10,KG,JUSTICE,16
2024-10,KG,DEFECTION,14
2024-10,KG,LEG,14
2024-10,KG,EXHUMATION,13
2024-10,KG,TREASON,13
2024-10,KG,RETIREMENTS,12
2024-10,KG,LANDMINE,11
2024-10,KG,STATE,11
2024-10,KG,BLACK,10
2024-10,KG,CRM,7
2024-10,KG,ROAD,6
2024-10,KG,IMPEACHMENT,6
2024-10,KG,WHISTLEBLOWER,6
2024-10,KG,REL,6
2024-10,KG,ASSASSINATION,5
2024-10,KG,HATE,4
2024-10,KG,AUSTERITY,4
2024-10,KG,SLUMS,4
2024-10,KG,PHONE,1
2024-10,KG,CURFEW,1
2024-10,KG,LOCUSTS,1
2024-11,KG,TAX,12095
2024-11,KG,WB,9937
2024-11,KG,EPU,9097
2024-11,KG,USPEC,8037
2024-11,KG,UNGP,7265
2024-11,KG,CRISISLEX,7104
2024-11,KG,GENERAL,6815
2024-11,KG,LEADER,5508
2024-11,KG,SOC,5011
2024-11,KG,MEDIA,3689
2024-11,KG,EDUCATION,3593
2024-11,KG,ECON,3203
2024-11,KG,MEDICAL,2711
2024-11,KG,SCIENCE,2593
2024-11,KG,MANMADE,2424
2024-11,KG,ENV,2414
2024-11,KG,ARMEDCONFLICT,2055
2024-11,KG,LEGISLATION,2013
2024-11,KG,AGRICULTURE,1497
2024-11,KG,KILL,1462
2024-11,KG,TOURISM,1110
2024-11,KG,MARITIME,1108
2024-11,KG,NATURAL,1082
2024-11,KG,SLFID,1055
2024-11,KG,ELECTION,1047
2024-11,KG,AFFECT,1005
2024-11,KG,IDEOLOGY,944
2024-11,KG,SECURITY,892
2024-11,KG,TRIAL,800
2024-11,KG,TERROR,771
2024-11,KG,MILITARY,749
2024-11,KG,MOVEMENT,739
2024-11,KG,ARREST,706
2024-11,KG,NEGOTIATIONS,681
2024-11,KG,URBAN,666
2024-11,KG,UNREST,653
2024-11,KG,DELAY,600
2024-11,KG,BORDER,581
2024-11,KG,DEMOCRACY,491
2024-11,KG,SELF,480
2024-11,KG,ALLIANCE,471
2024-11,KG,PUBLIC,468
2024-11,KG,CORRUPTION,451
2024-11,KG,APPOINTMENT,438
2024-11,KG,PROTEST,429
2024-11,KG,SOVEREIGNTY,422
2024-11,KG,RURAL,422
2024-11,KG,GOV,396
2024-11,KG,DRONES,380
2024-11,KG,BAN,365
2024-11,KG,SANCTIONS,359
2024-11,KG,CONSTITUTIONAL,327
2024-11,KG,DISCRIMINATION,321
2024-11,KG,RELIGION,316
2024-11,KG,EXTREMISM,305
2024-11,KG,IMMIGRATION,303
2024-11,KG,WOUND,298
2024-11,KG,WATER,297
2024-11,KG,FOOD,278
2024-11,KG,GEN,277
2024-11,KG,POVERTY,266
2024-11,KG,NEW,255
2024-11,KG,TRAFFIC,235
2024-11,KG,TRANSPARENCY,198
2024-11,KG,DISABILITY,187
2024-11,KG,CRIME,185
2024-11,KG,CEASEFIRE,177
2024-11,KG,RETIREMENT,172
2024-11,KG,SEIZE,159
2024-11,KG,RATIFY,152
2024-11,KG,RELATIONS,148
2024-11,KG,SHORTAGE,145
2024-11,KG,RECRUITMENT,144
2024-11,KG,PROPAGANDA,139
2024-11,KG,DRUG,136
2024-11,KG,REBELLION,134
2024-11,KG,HEALTH,132
2024-11,KG,HUMAN,127
2024-11,KG,REFUGEES,127
2024-11,KG,INFO,125
2024-11,KG,PERSECUTION,121
2024-11,KG,SEIGE,116
2024-11,KG,TECH,113
2024-11,KG,RAPE,111
2024-11,KG,STRIKE,104
2024-11,KG,ORGANIZED,102
2024-11,KG,WMD,101
2024-11,KG,CYBER,100
2024-11,KG,KIDNAP,99
2024-11,KG,RESIGNATION,93
2024-11,KG,LITERACY,92
2024-11,KG,ACT,92
2024-11,KG,SCANDAL,91
2024-11,KG,LEGALIZE,91
2024-11,KG,SANITATION,86
2024-11,KG,EXILE,84
2024-11,KG,UNEMPLOYMENT,81
2024-11,KG,RELEASE,77
2024-11,KG,ETH,77
2024-11,KG,RETALIATE,71
2024-11,KG,BLOCKADE,71
2024-11,KG,CONFISCATION,69
2024-11,KG,POLITICAL,67
2024-11,KG,MIL,62
2024-11,KG,REBELS,61
2024-11,KG,SMUGGLING,60
2024-11,KG,EVACUATION,60
2024-11,KG,TORTURE,59
2024-11,KG,VIOLENT,59
2024-11,KG,LGBT,55
2024-11,KG,PROPERTY,53
2024-11,KG,DISASTER,51
2024-11,KG,GENDER,45
2024-11,KG,TREASON,44
2024-11,KG,FUELPRICES,41
2024-11,KG,BULLYING,40
2024-11,KG,CLOSURE,37
2024-11,KG,AID,37
2024-11,KG,DISPLACED,37
2024-11,KG,PEACEKEEPING,37
2024-11,KG,CHECKPOINT,36
2024-11,KG,HARASSMENT,34
2024-11,KG,EMERG,34
2024-11,KG,TAKE,31
2024-11,KG,SEPARATISTS,30
2024-11,KG,UNSAFE,30
2024-11,KG,VETO,30
2024-11,KG,PRIVATIZATION,29
2024-11,KG,SURVEILLANCE,27
2024-11,KG,JUSTICE,26
2024-11,KG,DEATH,24
2024-11,KG,GRIEVANCES,24
2024-11,KG,POWER,23
2024-11,KG,CLAIM,23
2024-11,KG,MED,23
2024-11,KG,INEQUALITY,22
2024-11,KG,IMPEACHMENT,21
2024-11,KG,PIRACY,20
2024-11,KG,FREESPEECH,19
2024-11,KG,VANDALIZE,17
2024-11,KG,INFRASTRUCTURE,17
2024-11,KG,CRM,16
2024-11,KG,RETIREMENTS,15
2024-11,KG,ASSASSINATION,14
2024-11,KG,SUICIDE,14
2024-11,KG,STATE,12
2024-11,KG,POPULATION,11
2024-11,KG,JIHAD,9
2024-11,KG,INSURGENCY,9
2024-11,KG,SLUMS,9
2024-11,KG,RAIL,9
2024-11,KG,ROAD,9
2024-11,KG,REL,8
2024-11,KG,DEFECTION,7
2024-11,KG,AVIATION,7
2024-11,KG,AUSTERITY,7
2024-11,KG,POL,5
2024-11,KG,WHISTLEBLOWER,5
2024-11,KG,LANDMINE,4
2024-11,KG,INTERNET,4
2024-11,KG,CURFEW,4
2024-11,KG,BLACK,3
2024-11,KG,EXHUMATION,2
2024-11,KG,HATE,1
2024-11,KG,LEG,1
2024-11,KG,PIPELINE,1
2024-11,KG,UNGOVERNED,1
2024-11,KG,PHONE,1
2024-11,KG,FIREARM,1
2024-11,KG,CHARASMATIC,1
2024-11,KG,INCOME,1
2024-12,KG,TAX,14953
2024-12,KG,WB,12985
2024-12,KG,EPU,10795
2024-12,KG,CRISISLEX,10382
2024-12,KG,GENERAL,9384
2024-12,KG,USPEC,9178
2024-12,KG,UNGP,8118
2024-12,KG,SOC,7843
2024-12,KG,MANMADE,6907
2024-12,KG,LEADER,6830
2024-12,KG,MEDIA,5045
2024-12,KG,KILL,4769
2024-12,KG,MEDICAL,4593
2024-12,KG,AFFECT,3909
2024-12,KG,ECON,3150
2024-12,KG,EDUCATION,3129
2024-12,KG,WOUND,2950
2024-12,KG,AVIATION,2906
2024-12,KG,ARMEDCONFLICT,2798
2024-12,KG,SCIENCE,2287
2024-12,KG,LEGISLATION,2056
2024-12,KG,ENV,1894
2024-12,KG,DRONES,1782
2024-12,KG,TRIAL,1761
2024-12,KG,MARITIME,1326
2024-12,KG,AGRICULTURE,1290
2024-12,KG,PUBLIC,1203
2024-12,KG,DELAY,1178
2024-12,KG,TOURISM,1086
2024-12,KG,NATURAL,1080
2024-12,KG,SECURITY,1024
2024-12,KG,SOVEREIGNTY,971
2024-12,KG,SLFID,960
2024-12,KG,IDEOLOGY,959
2024-12,KG,TERROR,931
2024-12,KG,TRAFFIC,878
2024-12,KG,MILITARY,872
2024-12,KG,ARREST,801
2024-12,KG,BORDER,754
2024-12,KG,PROTEST,651
2024-12,KG,MOVEMENT,651
2024-12,KG,GOV,646
2024-12,KG,APPOINTMENT,630
2024-12,KG,UNREST,612
2024-12,KG,BAN,611
2024-12,KG,CONSTITUTIONAL,610
2024-12,KG,CORRUPTION,609
2024-12,KG,ELECTION,593
2024-12,KG,SANCTIONS,542
2024-12,KG,SELF,536
2024-12,KG,NEGOTIATIONS,531
2024-12,KG,URBAN,497
2024-12,KG,ACT,488
2024-12,KG,NEW,479
2024-12,KG,GEN,475
2024-12,KG,DISASTER,439
2024-12,KG,DEMOCRACY,428
2024-12,KG,ALLIANCE,418
2024-12,KG,RELIGION,389
2024-12,KG,POVERTY,367
2024-12,KG,RURAL,365
2024-12,KG,EXTREMISM,336
2024-12,KG,WATER,319
2024-12,KG,TRANSPARENCY,305
2024-12,KG,REFUGEES,282
2024-12,KG,RESIGNATION,264
2024-12,KG,POLITICAL,253
2024-12,KG,RECRUITMENT,250
2024-12,KG,REBELS,246
2024-12,KG,IMMIGRATION,238
2024-12,KG,HUMAN,234
2024-12,KG,REBELLION,226
2024-12,KG,DISCRIMINATION,215
2024-12,KG,STATE,208
2024-12,KG,CRIME,202
2024-12,KG,PROPAGANDA,196
2024-12,KG,RETIREMENT,181
2024-12,KG,DISABILITY,179
2024-12,KG,FOOD,166
2024-12,KG,IMPEACHMENT,163
2024-12,KG,EVACUATION,157
2024-12,KG,INFO,154
2024-12,KG,STRIKE,152
2024-12,KG,RATIFY,151
2024-12,KG,SEIZE,141
2024-12,KG,SHORTAGE,139
2024-12,KG,SEIGE,134
2024-12,KG,TECH,133
2024-12,KG,HEALTH,132
2024-12,KG,ORGANIZED,131
2024-12,KG,DRUG,127
2024-12,KG,EXILE,124
2024-12,KG,TORTURE,124
2024-12,KG,UNEMPLOYMENT,116
2024-12,KG,KIDNAP,114
2024-12,KG,SCANDAL,109
2024-12,KG,RETALIATE,105
2024-12,KG,SMUGGLING,104
2024-12,KG,CYBER,101
2024-12,KG,ETH,98
2024-12,KG,EMERG,98
2024-12,KG,WMD,96
2024-12,KG,PERSECUTION,90
2024-12,KG,CEASEFIRE,90
2024-12,KG,RELEASE,81
2024-12,KG,RAPE,80
2024-12,KG,RELATIONS,79
2024-12,KG,TAKE,75
2024-12,KG,BLOCKADE,71
2024-12,KG,SANITATION,66
2024-12,KG,LEGALIZE,63
2024-12,KG,CONFISCATION,62
2024-12,KG,SEPARATISTS,62
2024-12,KG,CHECKPOINT,60
2024-12,KG,DISPLACED,60
2024-12,KG,VIOLENT,60
2024-12,KG,JIHAD,58
2024-12,KG,CLOSURE,54
2024-12,KG,MED,52
2024-12,KG,MIL,51
2024-12,KG,VETO,49
2024-12,KG,SURVEILLANCE,46
2024-12,KG,LITERACY,46
2024-12,KG,FREESPEECH,46
2024-12,KG,HARASSMENT,45
2024-12,KG,PEACEKEEPING,44
2024-12,KG,DEATH,39
2024-12,KG,AID,38
2024-12,KG,GRIEVANCES,38
2024-12,KG,GENDER,37
2024-12,KG,PROPERTY,36
2024-12,KG,PRIVATIZATION,36
2024-12,KG,POWER,35
2024-12,KG,CLAIM,33
2024-12,KG,FUELPRICES,33
2024-12,KG,PIRACY,32
2024-12,KG,UNSAFE,31
2024-12,KG,TREASON,29
2024-12,KG,POPULATION,29
2024-12,KG,INEQUALITY,27
2024-12,KG,SUICIDE,27
2024-12,KG,BULLYING,26
2024-12,KG,JUSTICE,23
2024-12,KG,LGBT,23
2024-12,KG,INFRASTRUCTURE,23
2024-12,KG,VANDALIZE,22
2024-12,KG,INSURGENCY,22
2024-12,KG,RETIREMENTS,21
2024-12,KG,DEFECTION,18
2024-12,KG,EXHUMATION,18
2024-12,KG,REL,17
2024-12,KG,CHARASMATIC,17
2024-12,KG,ASSASSINATION,15
2024-12,KG,AUSTERITY,13
2024-12,KG,SLUMS,13
2024-12,KG,BLACK,12
2024-12,KG,WHISTLEBLOWER,11
2024-12,KG,ROAD,10
2024-12,KG,LEG,9
2024-12,KG,CRM,9
2024-12,KG,CURFEW,7
2024-12,KG,INCOME,5
2024-12,KG,LANDMINE,5
2024-12,KG,HATE,3
2024-12,KG,PHONE,3
2024-12,KG,INTERNET,3
2024-12,KG,RAIL,2
2024-12,KG,PIPELINE,1
2024-12,KG,SICKENED,1
2022-01,LO,TAX,10601
2022-01,LO,WB,8142
2022-01,LO,GENERAL,7111
2022-01,LO,CRISISLEX,6438
2022-01,LO,EPU,6393
2022-01,LO,UNGP,5360
2022-01,LO,USPEC,5055
2022-01,LO,LEADER,4104
2022-01,LO,SOC,3928
2022-01,LO,MANMADE,3339
2022-01,LO,EDUCATION,2734
2022-01,LO,MEDIA,2694
2022-01,LO,ARMEDCONFLICT,2388
2022-01,LO,MEDICAL,2270
2022-01,LO,KILL,2172
2022-01,LO,ECON,1813
2022-01,LO,AFFECT,1629
2022-01,LO,HEALTH,1399
2022-01,LO,BORDER,1337
2022-01,LO,MILITARY,1321
2022-01,LO,SECURITY,1297
2022-01,LO,MOVEMENT,1056
2022-01,LO,LEGISLATION,1027
2022-01,LO,PUBLIC,1022
2022-01,LO,PROTEST,1011
2022-01,LO,DELAY,1002
2022-01,LO,NATURAL,998
2022-01,LO,ALLIANCE,998
2022-01,LO,TRIAL,989
2022-01,LO,ARREST,889
2022-01,LO,ENV,878
2022-01,LO,NEGOTIATIONS,825
2022-01,LO,ELECTION,811
2022-01,LO,UNREST,796
2022-01,LO,DEMOCRACY,782
2022-01,LO,EXTREMISM,768
2022-01,LO,SCIENCE,696
2022-01,LO,SLFID,639
2022-01,LO,CONSTITUTIONAL,619
2022-01,LO,MARITIME,595
2022-01,LO,IDEOLOGY,584
2022-01,LO,SELF,557
2022-01,LO,TERROR,540
2022-01,LO,TOURISM,536
2022-01,LO,WOUND,529
2022-01,LO,SOVEREIGNTY,522
2022-01,LO,BAN,505
2022-01,LO,AGRICULTURE,478
2022-01,LO,DISABILITY,473
2022-01,LO,SANCTIONS,457
2022-01,LO,URBAN,452
2022-01,LO,HUMAN,424
2022-01,LO,APPOINTMENT,416
2022-01,LO,CORRUPTION,405
2022-01,LO,GEN,388
2022-01,LO,DISCRIMINATION,332
2022-01,LO,RELIGION,326
2022-01,LO,REBELLION,305
2022-01,LO,REFUGEES,243
2022-01,LO,WMD,240
2022-01,LO,FUELPRICES,239
2022-01,LO,CRIME,239
2022-01,LO,GOV,221
2022-01,LO,PROPAGANDA,209
2022-01,LO,POLITICAL,208
2022-01,LO,RETIREMENT,203
2022-01,LO,RESIGNATION,198
2022-01,LO,KIDNAP,196
2022-01,LO,TRAFFIC,192
2022-01,LO,DISASTER,177
2022-01,LO,RURAL,177
2022-01,LO,DEATH,174
2022-01,LO,SEIZE,168
2022-01,LO,EVACUATION,159
2022-01,LO,PERSECUTION,151
2022-01,LO,ACT,147
2022-01,LO,SCANDAL,142
2022-01,LO,RAPE,140
2022-01,LO,SHORTAGE,140
2022-01,LO,FOOD,140
2022-01,LO,REBELS,136
2022-01,LO,DRUG,128
2022-01,LO,VETO,126
2022-01,LO,RATIFY,126
2022-01,LO,POVERTY,125
2022-01,LO,CYBER,124
2022-01,LO,TAKE,113
2022-01,LO,RECRUITMENT,111
2022-01,LO,IMMIGRATION,107
2022-01,LO,ORGANIZED,104
2022-01,LO,SEPARATISTS,98
2022-01,LO,TRANSPARENCY,97
2022-01,LO,STRIKE,97
2022-01,LO,TREASON,96
2022-01,LO,UNEMPLOYMENT,96
2022-01,LO,GENDER,95
2022-01,LO,INFO,94
2022-01,LO,LGBT,87
2022-01,LO,CLOSURE,81
2022-01,LO,TORTURE,81
2022-01,LO,VIOLENT,80
2022-01,LO,WATER,80
2022-01,LO,RETALIATE,80
2022-01,LO,POWER,79
2022-01,LO,REL,76
2022-01,LO,EXILE,76
2022-01,LO,SEIGE,76
2022-01,LO,CONFISCATION,72
2022-01,LO,CURFEW,71
2022-01,LO,PIRACY,69
2022-01,LO,BULLYING,67
2022-01,LO,ROAD,67
2022-01,LO,DRONES,66
2022-01,LO,BLOCKADE,66
2022-01,LO,GRIEVANCES,65
2022-01,LO,SANITATION,64
2022-01,LO,CEASEFIRE,64
2022-01,LO,DISPLACED,60
2022-01,LO,SURVEILLANCE,60
2022-01,LO,STATE,58
2022-01,LO,NEW,58
2022-01,LO,SMUGGLING,54
2022-01,LO,INEQUALITY,52
2022-01,LO,RELEASE,45
2022-01,LO,PEACEKEEPING,45
2022-01,LO,HARASSMENT,45
2022-01,LO,FREESPEECH,45
2022-01,LO,ETH,44
2022-01,LO,MIL,44
2022-01,LO,AID,33
2022-01,LO,INSURGENCY,33
2022-01,LO,INFRASTRUCTURE,32
2022-01,LO,RELATIONS,31
2022-01,LO,TECH,27
2022-01,LO,RETIREMENTS,26
2022-01,LO,RAIL,25
2022-01,LO,VANDALIZE,24
2022-01,LO,ASSASSINATION,23
2022-01,LO,AVIATION,23
2022-01,LO,EXHUMATION,20
2022-01,LO,CRM,20
2022-01,LO,SICKENED,20
2022-01,LO,JUSTICE,20
2022-01,LO,HATE,19
2022-01,LO,PRIVATIZATION,19
2022-01,LO,IMPEACHMENT,15
2022-01,LO,WHISTLEBLOWER,14
2022-01,LO,LITERACY,14
2022-01,LO,UNSAFE,13
2022-01,LO,SUICIDE,12
2022-01,LO,LANDMINE,11
2022-01,LO,JIHAD,11
2022-01,LO,BLACK,11
2022-01,LO,EMERG,10
2022-01,LO,POPULATION,10
2022-01,LO,LEGALIZE,9
2022-01,LO,MED,8
2022-01,LO,CHECKPOINT,8
2022-01,LO,DEFECTION,7
2022-01,LO,AUSTERITY,7
2022-01,LO,PROPERTY,6
2022-01,LO,SLUMS,6
2022-01,LO,LEG,6
2022-01,LO,CHARASMATIC,4
2022-01,LO,GENTRIFICATION,2
2022-01,LO,FIREARM,1
2022-01,LO,INCOME,1
2022-01,LO,CLAIM,1
2022-01,LO,INTERNET,1
2022-02,LO,TAX,16204
2022-02,LO,WB,12563
2022-02,LO,EPU,11973
2022-02,LO,CRISISLEX,11364
2022-02,LO,GENERAL,11177
2022-02,LO,USPEC,9575
2022-02,LO,LEADER,8581
2022-02,LO,UNGP,8146
2022-02,LO,SOC,6310
2022-02,LO,ARMEDCONFLICT,6238
2022-02,LO,MANMADE,5962
2022-02,LO,MEDIA,5544
2022-02,LO,BORDER,4400
2022-02,LO,AFFECT,4221
2022-02,LO,MILITARY,4084
2022-02,LO,KILL,3858
2022-02,LO,EDUCATION,3693
2022-02,LO,ECON,3234
2022-02,LO,MEDICAL,2703
2022-02,LO,ALLIANCE,2537
2022-02,LO,UNREST,2361
2022-02,LO,SANCTIONS,2341
2022-02,LO,LEGISLATION,2165
2022-02,LO,REFUGEES,2134
2022-02,LO,DEMOCRACY,2040
2022-02,LO,SECURITY,1998
2022-02,LO,PROTEST,1957
2022-02,LO,SELF,1827
2022-02,LO,SOVEREIGNTY,1798
2022-02,LO,NEGOTIATIONS,1672
2022-02,LO,PUBLIC,1622
2022-02,LO,ENV,1583
2022-02,LO,EXTREMISM,1577
2022-02,LO,SLFID,1561
2022-02,LO,MARITIME,1555
2022-02,LO,MOVEMENT,1538
2022-02,LO,BAN,1466
2022-02,LO,ARREST,1444
2022-02,LO,DELAY,1357
2022-02,LO,IDEOLOGY,1321
2022-02,LO,TRIAL,1305
2022-02,LO,ELECTION,1209
2022-02,LO,TERROR,1177
2022-02,LO,NATURAL,1139
2022-02,LO,WOUND,1128
2022-02,LO,HEALTH,1126
2022-02,LO,SEPARATISTS,1113
2022-02,LO,WMD,1074
2022-02,LO,EVACUATION,1031
2022-02,LO,SCIENCE,871
2022-02,LO,AID,799
2022-02,LO,CONSTITUTIONAL,736
2022-02,LO,POLITICAL,692
2022-02,LO,URBAN,682
2022-02,LO,CYBER,660
2022-02,LO,AGRICULTURE,659
2022-02,LO,TRAFFIC,628
2022-02,LO,DISABILITY,606
2022-02,LO,PROPAGANDA,590
2022-02,LO,DISCRIMINATION,569
2022-02,LO,STATE,568
2022-02,LO,CORRUPTION,546
2022-02,LO,RATIFY,541
2022-02,LO,ACT,514
2022-02,LO,DISPLACED,499
2022-02,LO,SEIZE,488
2022-02,LO,REBELLION,469
2022-02,LO,SEIGE,432
2022-02,LO,FUELPRICES,417
2022-02,LO,CEASEFIRE,416
2022-02,LO,APPOINTMENT,407
2022-02,LO,GOV,391
2022-02,LO,VETO,390
2022-02,LO,CLOSURE,386
2022-02,LO,TOURISM,385
2022-02,LO,DISASTER,375
2022-02,LO,RELIGION,365
2022-02,LO,REBELS,340
2022-02,LO,HUMAN,334
2022-02,LO,IMMIGRATION,304
2022-02,LO,KIDNAP,298
2022-02,LO,SHORTAGE,298
2022-02,LO,RESIGNATION,293
2022-02,LO,GEN,287
2022-02,LO,WATER,283
2022-02,LO,PERSECUTION,270
2022-02,LO,BLOCKADE,265
2022-02,LO,RURAL,258
2022-02,LO,SCANDAL,241
2022-02,LO,CRIME,230
2022-02,LO,TRANSPARENCY,215
2022-02,LO,FOOD,202
2022-02,LO,MIL,202
2022-02,LO,RETALIATE,200
2022-02,LO,POVERTY,189
2022-02,LO,CURFEW,182
2022-02,LO,RETIREMENT,179
2022-02,LO,PEACEKEEPING,174
2022-02,LO,EXILE,169
2022-02,LO,CHECKPOINT,169
2022-02,LO,INSURGENCY,167
2022-02,LO,DRUG,166
2022-02,LO,ORGANIZED,161
2022-02,LO,TAKE,148
2022-02,LO,TORTURE,148
2022-02,LO,BULLYING,144
2022-02,LO,RECRUITMENT,136
2022-02,LO,INFO,135
2022-02,LO,STRIKE,129
2022-02,LO,INFRASTRUCTURE,129
2022-02,LO,INTERNET,125
2022-02,LO,VIOLENT,115
2022-02,LO,SURVEILLANCE,114
2022-02,LO,LGBT,111
2022-02,LO,EMERG,104
2022-02,LO,UNEMPLOYMENT,102
2022-02,LO,POWER,102
2022-02,LO,RAPE,100
2022-02,LO,DRONES,96
2022-02,LO,DEATH,88
2022-02,LO,RELATIONS,84
2022-02,LO,FREESPEECH,82
2022-02,LO,SANITATION,82
2022-02,LO,RELEASE,81
2022-02,LO,ETH,77
2022-02,LO,HARASSMENT,73
2022-02,LO,CONFISCATION,72
2022-02,LO,PIRACY,71
2022-02,LO,TREASON,69
2022-02,LO,NEW,64
2022-02,LO,GRIEVANCES,64
2022-02,LO,SMUGGLING,61
2022-02,LO,REL,61
2022-02,LO,ROAD,54
2022-02,LO,VANDALIZE,40
2022-02,LO,AVIATION,37
2022-02,LO,INEQUALITY,34
2022-02,LO,RAIL,33
2022-02,LO,RETIREMENTS,32
2022-02,LO,ASSASSINATION,32
2022-02,LO,UNSAFE,30
2022-02,LO,JUSTICE,29
2022-02,LO,PRIVATIZATION,29
2022-02,LO,PROPERTY,27
2022-02,LO,LEGALIZE,26
2022-02,LO,LITERACY,26
2022-02,LO,CRM,24
2022-02,LO,EXHUMATION,22
2022-02,LO,JIHAD,20
2022-02,LO,LANDMINE,20
2022-02,LO,AUSTERITY,19
2022-02,LO,TECH,18
2022-02,LO,SUICIDE,16
2022-02,LO,LOCUSTS,15
2022-02,LO,LEG,15
